Taxon name,RelAbCoverage,PredictedRelAb,Mock_community,Tool,Level,ComType
Kwoniella,10.0,2.436724647373874,median_1,eukdetect,Genus,EqualCoverage
Malassezia,6.0,4.130097523805347,median_1,eukdetect,Genus,EqualCoverage
Neurospora,2.0,0.14746432624152356,median_1,eukdetect,Genus,EqualCoverage
Penicillium,2.0,1.005936946666155,median_1,eukdetect,Genus,EqualCoverage
Pneumocystis,4.0,1.9066205452342708,median_1,eukdetect,Genus,EqualCoverage
Pseudozyma,2.0,4.071440710021544,median_1,eukdetect,Genus,EqualCoverage
Rhizopus,2.0,1.6906319038247533,median_1,eukdetect,Genus,EqualCoverage
Rhodotorula,2.0,1.7443549669164604,median_1,eukdetect,Genus,EqualCoverage
Saccharomyces,4.0,3.754036082163395,median_1,eukdetect,Genus,EqualCoverage
Saccharomycodes,2.0,3.449788122817501,median_1,eukdetect,Genus,EqualCoverage
Sugiyamaella,2.0,3.9804404194784473,median_1,eukdetect,Genus,EqualCoverage
Torulaspora,2.0,4.115844466250404,median_1,eukdetect,Genus,EqualCoverage
Trichophyton,2.0,2.600634809255716,median_1,eukdetect,Genus,EqualCoverage
Wickerhamomyces,2.0,2.7546774697533674,median_1,eukdetect,Genus,EqualCoverage
Zygosaccharomyces,2.0,3.0907207113372106,median_1,eukdetect,Genus,EqualCoverage
Zygotorulaspora,2.0,4.061573208637353,median_1,eukdetect,Genus,EqualCoverage
Ajellomycetaceae,2.0,2.0195486166311256,median_1,eukdetect,Family,EqualCoverage
Arthrodermataceae,2.0,2.600634809255716,median_1,eukdetect,Family,EqualCoverage
Aspergillaceae,10.0,11.031866547525725,median_1,eukdetect,Family,EqualCoverage
Chaetomiaceae,2.0,3.3439865801981177,median_1,eukdetect,Family,EqualCoverage
Cryptococcaceae,14.0,6.188567951451892,median_1,eukdetect,Family,EqualCoverage
Cyphellophoraceae,2.0,4.536309664121217,median_1,eukdetect,Family,EqualCoverage
Debaryomycetaceae,10.0,11.551006759238449,median_1,eukdetect,Family,EqualCoverage
Malasseziaceae,6.0,4.130097523805347,median_1,eukdetect,Family,EqualCoverage
Nectriaceae,2.0,1.076654039919525,median_1,eukdetect,Family,EqualCoverage
Phaffomycetaceae,2.0,2.7546774697533674,median_1,eukdetect,Family,EqualCoverage
Pleosporaceae,6.0,1.0591118152365184,median_1,eukdetect,Family,EqualCoverage
Rhizopodaceae,2.0,1.6906319038247533,median_1,eukdetect,Family,EqualCoverage
Saccharomycetaceae,20.0,25.794745007318397,median_1,eukdetect,Family,EqualCoverage
Saccharomycodaceae,2.0,3.449788122817501,median_1,eukdetect,Family,EqualCoverage
Sclerotiniaceae,2.0,2.7952438643328197,median_1,eukdetect,Family,EqualCoverage
Sordariaceae,2.0,0.14746432624152356,median_1,eukdetect,Family,EqualCoverage
Sporidiobolaceae,2.0,1.7443549669164604,median_1,eukdetect,Family,EqualCoverage
Trichomonascaceae,2.0,3.9804404194784473,median_1,eukdetect,Family,EqualCoverage
Ustilaginaceae,2.0,4.071440710021544,median_1,eukdetect,Family,EqualCoverage
Ascochyta rabiei,2.0,3.2963348306961007,median_2,eukdetect,Species,EqualCoverage
Ascoidea rubescens,2.0,3.0448567807851044,median_2,eukdetect,Species,EqualCoverage
Aspergillus aculeatinus,2.0,1.2894413735632466,median_2,eukdetect,Species,EqualCoverage
Aspergillus candidus,2.0,2.833812456546072,median_2,eukdetect,Species,EqualCoverage
Aspergillus fischeri,2.0,2.8880528202523656,median_2,eukdetect,Species,EqualCoverage
Aspergillus lentulus,2.0,2.195255447458346,median_2,eukdetect,Species,EqualCoverage
Beauveria bassiana,2.0,1.150388804788931,median_2,eukdetect,Species,EqualCoverage
Bipolaris sorokiniana,2.0,3.2189190388607547,median_2,eukdetect,Species,EqualCoverage
Brettanomyces bruxellensis,2.0,3.280062721584213,median_2,eukdetect,Species,EqualCoverage
Candida albicans,2.0,2.82197819537379,median_2,eukdetect,Species,EqualCoverage
Clavispora lusitaniae,2.0,3.515268662383322,median_2,eukdetect,Species,EqualCoverage
Cryptococcus amylolentus,2.0,1.4965409440781852,median_2,eukdetect,Species,EqualCoverage
Cyberlindnera jadinii,2.0,3.7184234791741657,median_2,eukdetect,Species,EqualCoverage
Debaryomyces hansenii,2.0,3.5216788871849745,median_2,eukdetect,Species,EqualCoverage
Kluyveromyces lactis,2.0,3.1424894354564326,median_2,eukdetect,Species,EqualCoverage
Kwoniella pini,2.0,1.6918062534208411,median_2,eukdetect,Species,EqualCoverage
Malassezia restricta,2.0,3.7149718196655837,median_2,eukdetect,Species,EqualCoverage
Naumovozyma castellii,2.0,3.4639868639700993,median_2,eukdetect,Species,EqualCoverage
Neurospora crassa,2.0,2.309160211241562,median_2,eukdetect,Species,EqualCoverage
Neurospora tetrasperma,2.0,2.39002766258549,median_2,eukdetect,Species,EqualCoverage
Ogataea philodendri,2.0,3.516747945029857,median_2,eukdetect,Species,EqualCoverage
Ogataea polymorpha,2.0,3.157775356137297,median_2,eukdetect,Species,EqualCoverage
Rhodotorula toruloides,2.0,2.3426906178963613,median_2,eukdetect,Species,EqualCoverage
Saccharomyces cerevisiae,2.0,3.3767091878245177,median_2,eukdetect,Species,EqualCoverage
Saprochaete ingens,2.0,3.8150699454144705,median_2,eukdetect,Species,EqualCoverage
Schizophyllum commune,2.0,2.2588646012593627,median_2,eukdetect,Species,EqualCoverage
Suhomyces tanzawaensis,2.0,3.807673532181794,median_2,eukdetect,Species,EqualCoverage
Tetrapisispora phaffii,2.0,3.2189190388607547,median_2,eukdetect,Species,EqualCoverage
Trichosporon asahii,2.0,2.4210925981627307,median_2,eukdetect,Species,EqualCoverage
Xylona heveae,2.0,3.2199052272917785,median_2,eukdetect,Species,EqualCoverage
Yamadazyma tenuis,2.0,4.121774547462784,median_2,eukdetect,Species,EqualCoverage
Alternaria,2.0,0.12771140181754528,median_2,eukdetect,Genus,EqualCoverage
Ascochyta,2.0,3.2963348306961007,median_2,eukdetect,Genus,EqualCoverage
Ascoidea,2.0,3.0448567807851044,median_2,eukdetect,Genus,EqualCoverage
Aspergillus,8.0,9.512773605652832,median_2,eukdetect,Genus,EqualCoverage
Beauveria,2.0,1.5315506333795197,median_2,eukdetect,Genus,EqualCoverage
Bipolaris,2.0,3.2189190388607547,median_2,eukdetect,Genus,EqualCoverage
Brettanomyces,2.0,3.280062721584213,median_2,eukdetect,Genus,EqualCoverage
Candida,6.0,2.82197819537379,median_2,eukdetect,Genus,EqualCoverage
Clavispora,2.0,3.515268662383322,median_2,eukdetect,Genus,EqualCoverage
Cryptococcus,6.0,2.7425900266763974,median_2,eukdetect,Genus,EqualCoverage
Cyberlindnera,2.0,3.7184234791741657,median_2,eukdetect,Genus,EqualCoverage
Debaryomyces,2.0,3.5216788871849745,median_2,eukdetect,Genus,EqualCoverage
Fusarium,2.0,0.023668522344564374,median_2,eukdetect,Genus,EqualCoverage
Kluyveromyces,2.0,3.1424894354564326,median_2,eukdetect,Genus,EqualCoverage
Kwoniella,2.0,1.6918062534208411,median_2,eukdetect,Genus,EqualCoverage
Malassezia,4.0,3.7149718196655837,median_2,eukdetect,Genus,EqualCoverage
Meyerozyma,2.0,2.5680346743852347,median_2,eukdetect,Genus,EqualCoverage
Naumovozyma,2.0,3.4639868639700993,median_2,eukdetect,Genus,EqualCoverage
Neurospora,4.0,4.883112016212937,median_2,eukdetect,Genus,EqualCoverage
Ogataea,8.0,6.674523301167154,median_2,eukdetect,Genus,EqualCoverage
Rhodotorula,2.0,2.3426906178963613,median_2,eukdetect,Genus,EqualCoverage
Saccharomyces,2.0,3.3767091878245177,median_2,eukdetect,Genus,EqualCoverage
Saprochaete,2.0,3.8150699454144705,median_2,eukdetect,Genus,EqualCoverage
Scheffersomyces,2.0,3.4644799581856103,median_2,eukdetect,Genus,EqualCoverage
Schizophyllum,2.0,2.2588646012593627,median_2,eukdetect,Genus,EqualCoverage
Suhomyces,2.0,3.807673532181794,median_2,eukdetect,Genus,EqualCoverage
Tetrapisispora,4.0,3.2189190388607547,median_2,eukdetect,Genus,EqualCoverage
Trichophyton,2.0,1.4442729572339388,median_2,eukdetect,Genus,EqualCoverage
Trichosporon,2.0,2.4210925981627307,median_2,eukdetect,Genus,EqualCoverage
Xylona,2.0,3.2199052272917785,median_2,eukdetect,Genus,EqualCoverage
Yamadazyma,2.0,4.121774547462784,median_2,eukdetect,Genus,EqualCoverage
Arthrodermataceae,4.0,1.4442729572339388,median_2,eukdetect,Family,EqualCoverage
Ascoideaceae,2.0,3.0448567807851044,median_2,eukdetect,Family,EqualCoverage
Aspergillaceae,8.0,9.512773605652832,median_2,eukdetect,Family,EqualCoverage
Cordycipitaceae,2.0,1.5315506333795197,median_2,eukdetect,Family,EqualCoverage
Cryptococcaceae,8.0,4.434396280097238,median_2,eukdetect,Family,EqualCoverage
Debaryomycetaceae,16.0,20.305619794774188,median_2,eukdetect,Family,EqualCoverage
Didymellaceae,2.0,3.2963348306961007,median_2,eukdetect,Family,EqualCoverage
Dipodascaceae,2.0,3.8150699454144705,median_2,eukdetect,Family,EqualCoverage
Malasseziaceae,4.0,3.7149718196655837,median_2,eukdetect,Family,EqualCoverage
Metschnikowiaceae,2.0,3.515268662383322,median_2,eukdetect,Family,EqualCoverage
Nectriaceae,2.0,0.023668522344564374,median_2,eukdetect,Family,EqualCoverage
Phaffomycetaceae,2.0,3.7184234791741657,median_2,eukdetect,Family,EqualCoverage
Pichiaceae,10.0,9.954586022751368,median_2,eukdetect,Family,EqualCoverage
Pleosporaceae,4.0,3.3466304406783,median_2,eukdetect,Family,EqualCoverage
Saccharomycetaceae,10.0,13.215911164146133,median_2,eukdetect,Family,EqualCoverage
Schizophyllaceae,2.0,2.2588646012593627,median_2,eukdetect,Family,EqualCoverage
Sordariaceae,4.0,4.883112016212937,median_2,eukdetect,Family,EqualCoverage
Sporidiobolaceae,2.0,2.3426906178963613,median_2,eukdetect,Family,EqualCoverage
Trichosporonaceae,2.0,2.4210925981627307,median_2,eukdetect,Family,EqualCoverage
Xylonaceae,2.0,3.2199052272917785,median_2,eukdetect,Family,EqualCoverage
Aspergillus niger,2.0,0.3027747779733815,median_3,eukdetect,Species,EqualCoverage
Blastomyces dermatitidis,2.0,0.1553323372339009,median_3,eukdetect,Species,EqualCoverage
Candida orthopsilosis,2.0,3.351726654535951,median_3,eukdetect,Species,EqualCoverage
Cladophialophora bantiana,2.0,3.5425635259947437,median_3,eukdetect,Species,EqualCoverage
Cladophialophora carrionii,2.0,3.647597773076715,median_3,eukdetect,Species,EqualCoverage
Coccidioides posadasii,2.0,0.7529919966862435,median_3,eukdetect,Species,EqualCoverage
Debaryomyces fabryi,2.0,3.3961073223170657,median_3,eukdetect,Species,EqualCoverage
Debaryomyces hansenii,2.0,3.52185254769689,median_3,eukdetect,Species,EqualCoverage
Encephalitozoon cuniculi,2.0,0.707131973312425,median_3,eukdetect,Species,EqualCoverage
Eremothecium gossypii,2.0,3.7067719967848674,median_3,eukdetect,Species,EqualCoverage
Fonsecaea nubica,2.0,3.1327820268157858,median_3,eukdetect,Species,EqualCoverage
Kluyveromyces marxianus,2.0,3.189983776400333,median_3,eukdetect,Species,EqualCoverage
Komagataella phaffii,2.0,3.1825869984368143,median_3,eukdetect,Species,EqualCoverage
Kuraishia capsulata,2.0,3.7378384642316473,median_3,eukdetect,Species,EqualCoverage
Kwoniella dejecticola,2.0,2.017347909917107,median_3,eukdetect,Species,EqualCoverage
Lodderomyces elongisporus,2.0,3.26641714869003,median_3,eukdetect,Species,EqualCoverage
Malassezia restricta,2.0,3.7171274859337937,median_3,eukdetect,Species,EqualCoverage
Metschnikowia bicuspidata,2.0,3.2989629717295146,median_3,eukdetect,Species,EqualCoverage
Ogataea parapolymorpha,2.0,3.25852725219561,median_3,eukdetect,Species,EqualCoverage
Paracoccidioides brasiliensis,2.0,2.6855235192883313,median_3,eukdetect,Species,EqualCoverage
Pichia kudriavzevii,2.0,3.102208677899907,median_3,eukdetect,Species,EqualCoverage
Pneumocystis carinii,2.0,1.482807422420127,median_3,eukdetect,Species,EqualCoverage
Priceomyces carsonii,2.0,3.336933098608913,median_3,eukdetect,Species,EqualCoverage
Saccharomyces cerevisiae,2.0,3.3768756996119156,median_3,eukdetect,Species,EqualCoverage
Saccharomyces eubayanus,2.0,3.20428421379647,median_3,eukdetect,Species,EqualCoverage
Scheffersomyces stipitis,2.0,3.8808428381930167,median_3,eukdetect,Species,EqualCoverage
Sordaria macrospora,2.0,3.312277172063849,median_3,eukdetect,Species,EqualCoverage
Tetrapisispora blattae,2.0,3.039582624475445,median_3,eukdetect,Species,EqualCoverage
Verticillium alfalfae,2.0,1.2993673289248537,median_3,eukdetect,Species,EqualCoverage
Wallemia mellicola,2.0,2.486303632804217,median_3,eukdetect,Species,EqualCoverage
Wickerhamomyces anomalus,2.0,3.0814976996020533,median_3,eukdetect,Species,EqualCoverage
Aspergillus,2.0,0.9270628380943928,median_3,eukdetect,Genus,EqualCoverage
Blastomyces,2.0,1.6445503005557445,median_3,eukdetect,Genus,EqualCoverage
Candida,10.0,3.351726654535951,median_3,eukdetect,Genus,EqualCoverage
Cladophialophora,4.0,7.190161299071459,median_3,eukdetect,Genus,EqualCoverage
Coccidioides,2.0,2.1928981069179603,median_3,eukdetect,Genus,EqualCoverage
Cryptococcus,2.0,1.0118792254094116,median_3,eukdetect,Genus,EqualCoverage
Debaryomyces,4.0,6.917959870013956,median_3,eukdetect,Genus,EqualCoverage
Encephalitozoon,2.0,0.707131973312425,median_3,eukdetect,Genus,EqualCoverage
Eremothecium,2.0,3.7067719967848674,median_3,eukdetect,Genus,EqualCoverage
Fonsecaea,4.0,3.205763569389174,median_3,eukdetect,Genus,EqualCoverage
Kluyveromyces,4.0,3.189983776400333,median_3,eukdetect,Genus,EqualCoverage
Komagataella,2.0,3.1825869984368143,median_3,eukdetect,Genus,EqualCoverage
Kuraishia,2.0,3.7378384642316473,median_3,eukdetect,Genus,EqualCoverage
Kwoniella,2.0,2.017347909917107,median_3,eukdetect,Genus,EqualCoverage
Lodderomyces,2.0,3.26641714869003,median_3,eukdetect,Genus,EqualCoverage
Malassezia,6.0,3.7171274859337937,median_3,eukdetect,Genus,EqualCoverage
Metschnikowia,2.0,3.2989629717295146,median_3,eukdetect,Genus,EqualCoverage
Nakaseomyces,2.0,3.067690380736818,median_3,eukdetect,Genus,EqualCoverage
Ogataea,2.0,3.25852725219561,median_3,eukdetect,Genus,EqualCoverage
Paracoccidioides,2.0,2.6855235192883313,median_3,eukdetect,Genus,EqualCoverage
Penicillium,2.0,2.3842280969076532,median_3,eukdetect,Genus,EqualCoverage
Pichia,2.0,3.102208677899907,median_3,eukdetect,Genus,EqualCoverage
Pneumocystis,2.0,1.482807422420127,median_3,eukdetect,Genus,EqualCoverage
Priceomyces,2.0,3.336933098608913,median_3,eukdetect,Genus,EqualCoverage
Saccharomyces,6.0,6.581159913408386,median_3,eukdetect,Genus,EqualCoverage
Scheffersomyces,6.0,3.8808428381930167,median_3,eukdetect,Genus,EqualCoverage
Sordaria,2.0,3.312277172063849,median_3,eukdetect,Genus,EqualCoverage
Tetrapisispora,2.0,3.039582624475445,median_3,eukdetect,Genus,EqualCoverage
Verticillium,2.0,1.5700894023896526,median_3,eukdetect,Genus,EqualCoverage
Wallemia,2.0,2.486303632804217,median_3,eukdetect,Genus,EqualCoverage
Wickerhamomyces,2.0,3.0814976996020533,median_3,eukdetect,Genus,EqualCoverage
Ajellomycetaceae,2.0,1.6445503005557445,median_3,eukdetect,Family,EqualCoverage
Aspergillaceae,4.0,3.311290935002046,median_3,eukdetect,Family,EqualCoverage
Cryptococcaceae,4.0,3.0292271353265185,median_3,eukdetect,Family,EqualCoverage
Debaryomycetaceae,26.0,20.753879610041867,median_3,eukdetect,Family,EqualCoverage
Herpotrichiellaceae,8.0,10.395924868460632,median_3,eukdetect,Family,EqualCoverage
Malasseziaceae,6.0,3.7171274859337937,median_3,eukdetect,Family,EqualCoverage
Metschnikowiaceae,2.0,3.2989629717295146,median_3,eukdetect,Family,EqualCoverage
Phaffomycetaceae,4.0,6.264084698038868,median_3,eukdetect,Family,EqualCoverage
Pichiaceae,4.0,6.360735930095517,median_3,eukdetect,Family,EqualCoverage
Plectosphaerellaceae,2.0,1.5700894023896526,median_3,eukdetect,Family,EqualCoverage
Saccharomycetaceae,18.0,19.58518869180585,median_3,eukdetect,Family,EqualCoverage
Sordariaceae,2.0,3.3211533056200717,median_3,eukdetect,Family,EqualCoverage
Thermoascaceae,2.0,3.414352707960412,median_3,eukdetect,Family,EqualCoverage
Unikaryonidae,2.0,0.707131973312425,median_3,eukdetect,Family,EqualCoverage
Wallemiaceae,2.0,2.486303632804217,median_3,eukdetect,Family,EqualCoverage
Acaromyces ingoldii,1.0,1.7486302942816838,large_1,eukdetect,Species,EqualCoverage
Ascochyta rabiei,1.0,1.6777160046737818,large_1,eukdetect,Species,EqualCoverage
Ascoidea rubescens,1.0,1.5396728857573319,large_1,eukdetect,Species,EqualCoverage
Aspergillus fischeri,1.0,1.5305877810388817,large_1,eukdetect,Species,EqualCoverage
Aspergillus thermomutatus,1.0,1.5840889532697542,large_1,eukdetect,Species,EqualCoverage
Babjeviella inositovora,1.0,1.823077680168983,large_1,eukdetect,Species,EqualCoverage
Beauveria bassiana,1.0,0.60087873151749,large_1,eukdetect,Species,EqualCoverage
Blastomyces gilchristii,1.0,0.05022043997143239,large_1,eukdetect,Species,EqualCoverage
Botrytis porri,1.0,1.2610630077248628,large_1,eukdetect,Species,EqualCoverage
Brettanomyces bruxellensis,1.0,1.666107259755762,large_1,eukdetect,Species,EqualCoverage
Candida tropicalis,1.0,1.6219435562632964,large_1,eukdetect,Species,EqualCoverage
Chaetomium globosum,1.0,1.5411870698770735,large_1,eukdetect,Species,EqualCoverage
Clavispora lusitaniae,1.0,1.7789139766765172,large_1,eukdetect,Species,EqualCoverage
Coccidioides posadasii,1.0,0.39797805947210496,large_1,eukdetect,Species,EqualCoverage
Cokeromyces recurvatus,1.0,0.842391098616288,large_1,eukdetect,Species,EqualCoverage
Cryptococcus neoformans,1.0,0.9375323341400571,large_1,eukdetect,Species,EqualCoverage
Cryptococcus wingfieldii,1.0,0.762139340269979,large_1,eukdetect,Species,EqualCoverage
Debaryomyces hansenii,1.0,1.8023838305325133,large_1,eukdetect,Species,EqualCoverage
Diutina rugosa,1.0,1.860679919142568,large_1,eukdetect,Species,EqualCoverage
Encephalitozoon cuniculi,1.0,0.36189000461826154,large_1,eukdetect,Species,EqualCoverage
Eremothecium gossypii,1.0,1.917461823632881,large_1,eukdetect,Species,EqualCoverage
Fonsecaea monophora,1.0,1.099045306912503,large_1,eukdetect,Species,EqualCoverage
Fusarium proliferatum,1.0,0.38283621827468817,large_1,eukdetect,Species,EqualCoverage
Hyphopichia burtonii,1.0,1.9038341665552059,large_1,eukdetect,Species,EqualCoverage
Kazachstania naganishii,1.0,1.7668005037185839,large_1,eukdetect,Species,EqualCoverage
Kluyveromyces lactis,1.0,1.6083158991856212,large_1,eukdetect,Species,EqualCoverage
Kluyveromyces marxianus,1.0,1.6075588071257505,large_1,eukdetect,Species,EqualCoverage
Kwoniella dejecticola,1.0,1.0316641135839981,large_1,eukdetect,Species,EqualCoverage
Lachancea thermotolerans,1.0,1.8965156099764544,large_1,eukdetect,Species,EqualCoverage
Malassezia restricta,1.0,1.9035818025352491,large_1,eukdetect,Species,EqualCoverage
Metschnikowia bicuspidata,1.0,1.6504606905184314,large_1,eukdetect,Species,EqualCoverage
Naumovozyma castellii,1.0,1.818535127809758,large_1,eukdetect,Species,EqualCoverage
Neurospora tetrasperma,1.0,1.2110949317733872,large_1,eukdetect,Species,EqualCoverage
Ogataea parapolymorpha,1.0,1.6618170714164942,large_1,eukdetect,Species,EqualCoverage
Ogataea polymorpha,1.0,1.7153182436473666,large_1,eukdetect,Species,EqualCoverage
Paracoccidioides brasiliensis,1.0,1.3662988040469095,large_1,eukdetect,Species,EqualCoverage
Pichia kudriavzevii,1.0,1.618915188023813,large_1,eukdetect,Species,EqualCoverage
Pneumocystis carinii,1.0,0.7719815370483,large_1,eukdetect,Species,EqualCoverage
Pseudozyma hubeiensis,1.0,1.8975250660562821,large_1,eukdetect,Species,EqualCoverage
Rhizopus microsporus,1.0,0.7856091941259752,large_1,eukdetect,Species,EqualCoverage
Rhodotorula graminis,1.0,0.7760193613676111,large_1,eukdetect,Species,EqualCoverage
Saccharomyces cerevisiae,1.0,1.7281888086651709,large_1,eukdetect,Species,EqualCoverage
Saccharomyces eubayanus,1.0,1.5969595182875587,large_1,eukdetect,Species,EqualCoverage
Saccharomycodes ludwigii,1.0,1.5782845808107446,large_1,eukdetect,Species,EqualCoverage
Saprochaete ingens,1.0,1.9719724519435815,large_1,eukdetect,Species,EqualCoverage
Scedosporium apiospermum,1.0,1.54724380635604,large_1,eukdetect,Species,EqualCoverage
Scheffersomyces stipitis,1.0,1.9618778911453039,large_1,eukdetect,Species,EqualCoverage
Schizophyllum commune,1.0,1.1848490736978647,large_1,eukdetect,Species,EqualCoverage
Sordaria macrospora,1.0,1.6461705021791635,large_1,eukdetect,Species,EqualCoverage
Spathaspora passalidarum,1.0,1.6481894143388187,large_1,eukdetect,Species,EqualCoverage
Suhomyces tanzawaensis,1.0,1.9520356943669825,large_1,eukdetect,Species,EqualCoverage
Talaromyces marneffei,1.0,1.5654140157929404,large_1,eukdetect,Species,EqualCoverage
Tetrapisispora phaffii,1.0,1.651217782578302,large_1,eukdetect,Species,EqualCoverage
Trichophyton benhamiae,1.0,1.131852629506906,large_1,eukdetect,Species,EqualCoverage
Trichosporon asahii,1.0,1.184091981637994,large_1,eukdetect,Species,EqualCoverage
Verruconis gallopava,1.0,1.8495759022644622,large_1,eukdetect,Species,EqualCoverage
Verticillium alfalfae,1.0,0.6536228116884919,large_1,eukdetect,Species,EqualCoverage
Wallemia ichthyophaga,1.0,1.405415227140236,large_1,eukdetect,Species,EqualCoverage
Wickerhamomyces ciferrii,1.0,1.268633928323571,large_1,eukdetect,Species,EqualCoverage
Yamadazyma tenuis,1.0,2.1289428723568022,large_1,eukdetect,Species,EqualCoverage
Zygosaccharomyces rouxii,1.0,0.5433397349673063,large_1,eukdetect,Species,EqualCoverage
Zygotorulaspora mrakii,1.0,1.8730457561204585,large_1,eukdetect,Species,EqualCoverage
Acaromyces,1.0,1.7486302942816838,large_1,eukdetect,Genus,EqualCoverage
Alternaria,4.0,0.4905956547963044,large_1,eukdetect,Genus,EqualCoverage
Ascochyta,1.0,1.6777160046737818,large_1,eukdetect,Genus,EqualCoverage
Ascoidea,1.0,1.5396728857573319,large_1,eukdetect,Genus,EqualCoverage
Aspergillus,4.0,3.265085690202976,large_1,eukdetect,Genus,EqualCoverage
Babjeviella,1.0,1.823077680168983,large_1,eukdetect,Genus,EqualCoverage
Beauveria,1.0,0.7931801147246834,large_1,eukdetect,Genus,EqualCoverage
Blastomyces,1.0,0.9973426068698534,large_1,eukdetect,Genus,EqualCoverage
Botrytis,1.0,1.2610630077248628,large_1,eukdetect,Genus,EqualCoverage
Brettanomyces,1.0,1.666107259755762,large_1,eukdetect,Genus,EqualCoverage
Candida,5.0,1.6219435562632964,large_1,eukdetect,Genus,EqualCoverage
Chaetomium,1.0,1.5411870698770735,large_1,eukdetect,Genus,EqualCoverage
Clavispora,1.0,1.7789139766765172,large_1,eukdetect,Genus,EqualCoverage
Coccidioides,1.0,1.1288242612674226,large_1,eukdetect,Genus,EqualCoverage
Cokeromyces,1.0,0.842391098616288,large_1,eukdetect,Genus,EqualCoverage
Cryptococcus,5.0,2.894110580866265,large_1,eukdetect,Genus,EqualCoverage
Debaryomyces,1.0,1.8023838305325133,large_1,eukdetect,Genus,EqualCoverage
Diutina,1.0,1.860679919142568,large_1,eukdetect,Genus,EqualCoverage
Encephalitozoon,1.0,0.36189000461826154,large_1,eukdetect,Genus,EqualCoverage
Eremothecium,2.0,1.917461823632881,large_1,eukdetect,Genus,EqualCoverage
Fonsecaea,1.0,1.1215057046886712,large_1,eukdetect,Genus,EqualCoverage
Fusarium,2.0,0.49412875107570164,large_1,eukdetect,Genus,EqualCoverage
Hyphopichia,1.0,1.9038341665552059,large_1,eukdetect,Genus,EqualCoverage
Kazachstania,3.0,1.7668005037185839,large_1,eukdetect,Genus,EqualCoverage
Kluyveromyces,2.0,3.2158747063113715,large_1,eukdetect,Genus,EqualCoverage
Kwoniella,3.0,1.0316641135839981,large_1,eukdetect,Genus,EqualCoverage
Lachancea,1.0,1.8965156099764544,large_1,eukdetect,Genus,EqualCoverage
Malassezia,4.0,1.9035818025352491,large_1,eukdetect,Genus,EqualCoverage
Metschnikowia,1.0,1.6504606905184314,large_1,eukdetect,Genus,EqualCoverage
Meyerozyma,1.0,1.316835456135348,large_1,eukdetect,Genus,EqualCoverage
Nakaseomyces,1.0,1.576265668651089,large_1,eukdetect,Genus,EqualCoverage
Naumovozyma,1.0,1.818535127809758,large_1,eukdetect,Genus,EqualCoverage
Neurospora,1.0,1.2305269613100722,large_1,eukdetect,Genus,EqualCoverage
Ogataea,3.0,3.3771353150638608,large_1,eukdetect,Genus,EqualCoverage
Paracoccidioides,1.0,1.3662988040469095,large_1,eukdetect,Genus,EqualCoverage
Pichia,1.0,1.618915188023813,large_1,eukdetect,Genus,EqualCoverage
Pneumocystis,2.0,0.7719815370483,large_1,eukdetect,Genus,EqualCoverage
Pseudozyma,1.0,1.8975250660562821,large_1,eukdetect,Genus,EqualCoverage
Rhizopus,1.0,0.7856091941259752,large_1,eukdetect,Genus,EqualCoverage
Rhodotorula,1.0,0.7760193613676111,large_1,eukdetect,Genus,EqualCoverage
Saccharomyces,4.0,3.3251483269527293,large_1,eukdetect,Genus,EqualCoverage
Saccharomycodes,1.0,1.5782845808107446,large_1,eukdetect,Genus,EqualCoverage
Saprochaete,1.0,1.9719724519435815,large_1,eukdetect,Genus,EqualCoverage
Scedosporium,1.0,1.54724380635604,large_1,eukdetect,Genus,EqualCoverage
Scheffersomyces,2.0,1.9618778911453039,large_1,eukdetect,Genus,EqualCoverage
Schizophyllum,1.0,1.1848490736978647,large_1,eukdetect,Genus,EqualCoverage
Sordaria,1.0,1.6461705021791635,large_1,eukdetect,Genus,EqualCoverage
Spathaspora,1.0,1.6481894143388187,large_1,eukdetect,Genus,EqualCoverage
Suhomyces,1.0,1.9520356943669825,large_1,eukdetect,Genus,EqualCoverage
Talaromyces,1.0,1.5654140157929404,large_1,eukdetect,Genus,EqualCoverage
Tetrapisispora,2.0,1.651217782578302,large_1,eukdetect,Genus,EqualCoverage
Trichophyton,2.0,1.9174618236328813,large_1,eukdetect,Genus,EqualCoverage
Trichosporon,1.0,1.184091981637994,large_1,eukdetect,Genus,EqualCoverage
Verruconis,1.0,1.8495759022644622,large_1,eukdetect,Genus,EqualCoverage
Verticillium,1.0,0.7924230226648126,large_1,eukdetect,Genus,EqualCoverage
Wallemia,1.0,1.405415227140236,large_1,eukdetect,Genus,EqualCoverage
Wickerhamomyces,1.0,1.268633928323571,large_1,eukdetect,Genus,EqualCoverage
Yamadazyma,1.0,2.1289428723568022,large_1,eukdetect,Genus,EqualCoverage
Zygosaccharomyces,1.0,1.4425127380739073,large_1,eukdetect,Genus,EqualCoverage
Zygotorulaspora,1.0,1.8730457561204585,large_1,eukdetect,Genus,EqualCoverage
Ajellomycetaceae,1.0,0.9973426068698534,large_1,eukdetect,Family,EqualCoverage
Arthrodermataceae,2.0,1.9174618236328813,large_1,eukdetect,Family,EqualCoverage
Ascoideaceae,1.0,1.5396728857573319,large_1,eukdetect,Family,EqualCoverage
Aspergillaceae,4.0,3.265085690202976,large_1,eukdetect,Family,EqualCoverage
