Query,Taxid,Tax name,Authority,Rank,Basionym,Basionym authority,Curator common name,Has type material,Group name,Superkingdom name,Superkingdom taxid,Kingdom name,Kingdom taxid,Phylum name,Phylum taxid,Class name,Class taxid,Order name,Order taxid,Family name,Family taxid,Genus name,Genus taxid,Species name,Species taxid
1697447,1697447,Yamadazyma riverae,"M.R. Lopes, M.C. Ferreira, Pagnocca, P.B. Morais, M.A. Lachance & C.A. Rosa, 2015",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Yamadazyma,766765.0,Yamadazyma riverae,1697447.0
1699422,1699422,Spathaspora xylofermentans,"Cadete, F.C.O. Gomes, Stambuk, Lachance & C.A. Rosa, 2013",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Spathaspora,412764.0,Spathaspora xylofermentans,1699422.0
1699423,1699423,Spathaspora roraimensis,"R.M. Cadete, Zilli, M.J.S. Vital, F.C.O. Gomes, Stambuk, Lachance & C.A.R. Rosa, 2013",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Spathaspora,412764.0,Spathaspora roraimensis,1699423.0
1699424,1699424,Spathaspora suhii,"Cadete, Zilli, M.J.S. Vital, F.C.O. Gomes, Stambuk, Lachance & C.A. Rosa, 2013",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Spathaspora,412764.0,Spathaspora suhii,1699424.0
1699425,1699425,Spathaspora brasiliensis,"Cadete, Zilli, M.J.S. Vital, F.C.O. Gomes, Stambuk, Lachance & C.A. Rosa, 2013",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Spathaspora,412764.0,Spathaspora brasiliensis,1699425.0
1701548,1701548,Spathaspora boniae,"C.G. Morais, T.M. Batista, Kominek, G.R. Franco, C. Fonseca, Hittinger, Lachance & C.A Rosa, 2017",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Spathaspora,412764.0,Spathaspora boniae,1701548.0
1701723,1701723,Suhomyces coccinellae,"N. Jacques & Casareg., 2019",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Suhomyces,1539666.0,Suhomyces coccinellae,1701723.0
1701727,1701727,Suhomyces faveliae,"N. Jacques & Casareg., 2019",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Suhomyces,1539666.0,Suhomyces faveliae,1701727.0
1714400,1714400,Yamadazyma endophytica,"Khunnamwong & Limtong, 2016",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Yamadazyma,766765.0,Yamadazyma endophytica,1714400.0
1714406,1714406,Diutina neorugosa,"(Paredes, Deanna A. Sutton, Cano & Guarro) Khunnamw., Lertwatt., Jindam., Limtong & Lachance, 2015",SPECIES,Candida neorugosa,"Paredes, D.A. Sutton, J. Cano & J. Guarro, 2012",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Diutina,1910789.0,Diutina neorugosa,1714406.0
1720237,1720237,Wickerhamiella nectarea,"C. Vega, Albaladejo & Lachance, 2017",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Trichomonascaceae,410830.0,Wickerhamiella,45787.0,Wickerhamiella nectarea,1720237.0
1720238,1720238,Wickerhamiella natalensis,"C. Vega, Albaladejo & Lachance, 2017",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Trichomonascaceae,410830.0,Wickerhamiella,45787.0,Wickerhamiella natalensis,1720238.0
1725417,1725417,Starmerella camargoi,"A.R.O. Santos, P.B. Morais, Lachance & C.A. Rosa, 2018",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,,,Starmerella,75735.0,Starmerella camargoi,1725417.0
1734003,1734003,Dipodascus psychrophilus,"(de Hoog & M.T. Sm.) Y.P. Tan, 2023",SPECIES,Saprochaete psychrophila,"de Hoog & M.T. Sm., 2004",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Dipodascaceae,34353.0,Dipodascus,27314.0,Dipodascus psychrophilus,1734003.0
1734004,1734004,Saprochaete fungicola,"de Hoog & M.T. Sm., 2004",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Dipodascaceae,34353.0,Saprochaete,1232588.0,Saprochaete fungicola,1734004.0
1749252,1749252,Sugiyamaella carassensis,"L.M.F. Sena, C.G. Morais, M.R. Lopes, Lachance & C.A Rosa, 2016",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Trichomonascaceae,410830.0,Sugiyamaella,410829.0,Sugiyamaella carassensis,1749252.0
1749253,1749253,Sugiyamaella bonitensis,"L.M.F. Sena, C.G. Morais, M.R. Lopes, A.P.T. Uetanabaro, M.A. Lachance, C.A Rosa, 2016",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Trichomonascaceae,410830.0,Sugiyamaella,410829.0,Sugiyamaella bonitensis,1749253.0
1749254,1749254,Sugiyamaella valenteae,"L.M.F. Sena, C.G. Morais, M.R. Lopes, R.O. Santos, M.A. Morais, P.B. Morais, Lachance & C.A. Rosa, 2016",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Trichomonascaceae,410830.0,Sugiyamaella,410829.0,Sugiyamaella valenteae,1749254.0
1751990,1751990,Scheffersomyces stambukii,"M.R. Lopes, T.M. Batista, A.R.O. Santos, G.R. Franco, Lachance & C.A. Rosa, 2018",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Scheffersomyces,766733.0,Scheffersomyces stambukii,1751990.0
1763032,1763032,Pichia bruneiensis,"M. Sipiczki, 2012",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Pichiaceae,1156497.0,Pichia,4919.0,Pichia bruneiensis,1763032.0
1770061,1770061,Sugiyamaella ayubii,"L.M.F. Sena, C.G. Morais, M.R. Lopes, R.O. Santos, Lachance & C.A. Rosa, 2016",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Trichomonascaceae,410830.0,Sugiyamaella,410829.0,Sugiyamaella ayubii,1770061.0
1774706,1774706,Spathaspora hagerdaliae,"M.R. Lopes, C.G. Morais, R.M. Cadete, C. Fonseca, Kominek, Hittinger, Lachance & C.A. Rosa, 2016",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Spathaspora,412764.0,Spathaspora hagerdaliae,1774706.0
1774708,1774708,Spathaspora girioi,"M.R. Lopes, C.G. Morais, R.M. Cadete, C. Fonseca, Kominek, Hittinger, Lachance & C.A. Rosa, 2016",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Spathaspora,412764.0,Spathaspora girioi,1774708.0
1775916,1775916,Scheffersomyces anoplophorae,"C.Y. Chai & F.L. Hui, 2020",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Scheffersomyces,766733.0,Scheffersomyces anoplophorae,1775916.0
1775926,1775926,Lodderomyces beijingensis,"F.L. Hui, X.J. Liu, Y.C. Ren, L.L. Xu, Z.H. Yi & S.T. Liu, 2016",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Lodderomyces,36913.0,Lodderomyces beijingensis,1775926.0
1788519,1788519,Scheffersomyces coipomensis,(C. Ramirez & A. Gonzlez) H. Urbina & M. Blackw. 2012,SPECIES,Candida coipomensis,"C. RamiÌrez & A.E. GonzaÌlez, 1984",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Scheffersomyces,766733.0,Scheffersomyces coipomensis,1788519.0
1789683,1789683,Kazachstania saulgeensis,"N. Jacques, Sarilar, Urien, M. Perrin, Tinsley, D. Sicard & Casareg., 2016",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Saccharomycetaceae,4893.0,Kazachstania,71245.0,Kazachstania saulgeensis,1789683.0
1803892,1803892,Pichia chibodasensis,"R. Kobayashi, A. Kanti & H. Kawasaki, 2017",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Pichiaceae,1156497.0,Pichia,4919.0,Pichia chibodasensis,1803892.0
1810333,1810333,Suhomyces kilbournensis,"Kurtzman & Robnett, 2016",SPECIES,,,,no,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Suhomyces,1539666.0,Suhomyces kilbournensis,1810333.0
1819164,1819164,Yamadazyma olivae,"(Nisiotou, Panagou & Nychas) Nagats., Kiyuna & Sugiy., 2016",SPECIES,Candida olivae,"Nisiotou, Panagou & Nychas, 2010",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Yamadazyma,766765.0,Yamadazyma olivae,1819164.0
1825907,1825907,Yamadazyma barbieri,"Burgaud, M. Coton, N. Jacques, Debaets, Maciel, C.A. Rosa, Gadanho, J.P. Samp. & Casareg., 2016",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Yamadazyma,766765.0,Yamadazyma barbieri,1825907.0
1850976,1850976,Blastobotrys americana,"Kurtzman, 2007",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Trichomonascaceae,410830.0,Blastobotrys,43971.0,Blastobotrys americana,1850976.0
1850977,1850977,Blastobotrys robertii,"Middelhoven & Kurtzman, 2007",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Trichomonascaceae,410830.0,Blastobotrys,43971.0,Blastobotrys robertii,1850977.0
1852163,1852163,Spathaspora gorwiae,"M.R. Lopes, C.G. Morais, R.M. Cadete, C. Fonseca, Kominek, Hittinger, Lachance & C.A. Rosa, 2016",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Spathaspora,412764.0,Spathaspora gorwiae,1852163.0
1857663,1857663,Sugiyamaella mastotermitis,"Handel, Teng F. Wang, Yurkov & H. Koenig, 2016",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Trichomonascaceae,410830.0,Sugiyamaella,410829.0,Sugiyamaella mastotermitis,1857663.0
1871442,1871442,Blastobotrys meliponae,"R.N. Barbosa, Boekhout, G.A. Silva, Souza-Motta & N. Oliveira, 2016",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Trichomonascaceae,410830.0,Blastobotrys,43971.0,Blastobotrys meliponae,1871442.0
1874631,1874631,Sugiyamaella ligni,"L.M.F. Sena, C.G. Morais, M.R. Lopes, Lachance & C.A. Rosa, 2016",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Trichomonascaceae,410830.0,Sugiyamaella,410829.0,Sugiyamaella ligni,1874631.0
1884805,1884805,Nakazawaea todaengensis,"Polburee, M. Groenew. & S. Limtong, 2017",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,,,Nakazawaea,460521.0,Nakazawaea todaengensis,1884805.0
1892479,1892479,[Sporothrix] fungorum,"de Hoog & G.A. de Vries, 1973",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Trichomonascaceae,410830.0,Trichomonascus,229045.0,[Sporothrix] fungorum,1892479.0
1909270,1909270,Wickerhamomyces orientalis,"Sipiczki, S. Nasr, H.D.T. Nguyen & Soudi, 2016",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Phaffomycetaceae,115784.0,Wickerhamomyces,599737.0,Wickerhamomyces orientalis,1909270.0
1912490,1912490,Zygoascus polysorbophila,"(Kurtzman) Nagatsuka, Kiyuna & Sugiyama, 2016",SPECIES,Candida polysorbophila,"Kurtzman, 2007",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Trichomonascaceae,410830.0,Zygoascus,5620.0,Zygoascus polysorbophila,1912490.0
1912491,1912491,Zygoascus bituminiphila,"(V. Robert, B. Bonjean, Karutz, Paschold, W. Peeters & Wubbolts) Nagatsuka, Kiyuna & Sugiyam, 2016",SPECIES,Candida bituminiphila,"V. Robert, B. Bonjean, Karutz, Paschold, W. Peeters & Wubbolts, 2001",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Trichomonascaceae,410830.0,Zygoascus,5620.0,Zygoascus bituminiphila,1912491.0
1917285,1917285,Pichia punctispora,"Stelling-Dekker, 1931",SPECIES,,,,no,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Pichiaceae,1156497.0,Pichia,4919.0,Pichia punctispora,1917285.0
1926583,1926583,Hanseniaspora jakobsenii,"Ouoba, Diawara & Sutherland, 2015",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Saccharomycodaceae,34365.0,Hanseniaspora,29832.0,Hanseniaspora jakobsenii,1926583.0
1930690,1930690,Lipomyces okinawensis,"A. Yamaz., Yanagiba & Naganuma, 2017",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Lipomycetaceae,29827.0,Lipomyces,29828.0,Lipomyces okinawensis,1930690.0
1930691,1930691,Lipomyces yamanashiensis,"A. Yamaz., Yanagiba & Naganuma, 2017",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Lipomycetaceae,29827.0,Lipomyces,29828.0,Lipomyces yamanashiensis,1930691.0
1934389,1934389,Yarrowia parophoni,"Gouliamova, R.A. Dimitrov, GueÌorguiev, M.T. Sm. & M. Groenew., 2017",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Dipodascaceae,34353.0,Yarrowia,4951.0,Yarrowia parophoni,1934389.0
1936035,1936035,Allodekkera sacchari,"Jutakanoke, 2017",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Pichiaceae,1156497.0,Allodekkera,1936034.0,Allodekkera sacchari,1936035.0
1936070,1936070,Kazachstania australis,"N. Jacques, Sarilar & Casareg., 2016",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Saccharomycetaceae,4893.0,Kazachstania,71245.0,Kazachstania australis,1936070.0
1943667,1943667,Cyberlindnera xishuangbannaensis,"J. Zheng, Y.F. Lu, X.J. Liu & F.L. Hui, 2017",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Phaffomycetaceae,115784.0,Cyberlindnera,604195.0,Cyberlindnera xishuangbannaensis,1943667.0
1943670,1943670,Kodamaea neixiangensis,"W.L. Gao, T.T. Liu, J. Zheng & F.L. Hui, 2017",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Kodamaea,77850.0,Kodamaea neixiangensis,1943670.0
1943671,1943671,Kodamaea jinghongensis,"W.L. Gao, T.T. Liu, J. Zheng & F.L. Hui, 2017",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Kodamaea,77850.0,Kodamaea jinghongensis,1943671.0
1944661,1944661,Yamadazyma laniorum,"M.A.B. Haase, Kominek, Q.K. Langdon, Kurtzman & Hittinger, 2017",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Yamadazyma,766765.0,Yamadazyma laniorum,1944661.0
1958866,1958866,Brettanomyces acidodurans,"G. PeÌter, Dlauchy, CÌadezÌ & A. ToÌbiaÌs, 2017",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Pichiaceae,1156497.0,Brettanomyces,13366.0,Brettanomyces acidodurans,1958866.0
1979430,1979430,Hyphopichia buzzinii,"L.R. Ribeiro, A.R.O. Santos, N. Jacques, Grondin, Casareg., C.A. Lara, Lachance & C.A. Rosa, 2017",SPECIES,,,,no,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Hyphopichia,507510.0,Hyphopichia buzzinii,1979430.0
2003622,2003622,[Candida] rongomai-pounamu,"Padamsee, B.S. Weir, Petterson & P.K. Buchanan, 2017",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Suhomyces,1539666.0,[Candida] rongomai-pounamu,2003622.0
2008544,2008544,Komagataella mondaviorum,"G. I. Naumov, E. S. Naumova and K. L. Boundy-Mills, 2018",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Phaffomycetaceae,115784.0,Komagataella,460517.0,Komagataella mondaviorum,2008544.0
2021181,2021181,Lipomyces kamogawensis,"A. Yamaz., Lorliam & H. Kawas., 2020",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Lipomycetaceae,29827.0,Lipomyces,29828.0,Lipomyces kamogawensis,2021181.0
2025779,2025779,Sugiyamaella bahiana,"L.M.F. Sena, C.G. Morais, M.R. Lopes, Uetanabaro, Lachance & C.A. Rosa, 2016",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Trichomonascaceae,410830.0,Sugiyamaella,410829.0,Sugiyamaella bahiana,2025779.0
2038320,2038320,Kuraishia mediterranea,"PeÌter, Dlauchy, ToÌbiaÌs & CÌadezÌ, 2017",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,,,Kuraishia,317045.0,Kuraishia mediterranea,2038320.0
2038465,2038465,Barnettozyma xylosiphila,"Kobayashi, Kanti & Kawasaki, 2017",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Phaffomycetaceae,115784.0,Barnettozyma,599802.0,Barnettozyma xylosiphila,2038465.0
2038466,2038466,Barnettozyma xylosica,"Kobayashi, Kanti & Kawasaki, 2017",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Phaffomycetaceae,115784.0,Barnettozyma,599802.0,Barnettozyma xylosica,2038466.0
2038467,2038467,Wickerhamomyces xylosivorus,"R. Kobayashi, A. Kanti & H. Kawas., 2017",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Phaffomycetaceae,115784.0,Wickerhamomyces,599737.0,Wickerhamomyces xylosivorus,2038467.0
2039224,2039224,Meyerozyma amylolytica,"A.M. Yurkov & G. PeÌter, 2017",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Debaryomycetaceae,766764.0,Meyerozyma,766728.0,Meyerozyma amylolytica,2039224.0
2057510,2057510,Cyberlindnera tropicalis,"Boontham, W., Limtong, S., Rosa, C.A., Lopes, M.R., Vital, M.J.S and Srisuk, N, 2017",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Phaffomycetaceae,115784.0,Cyberlindnera,604195.0,Cyberlindnera tropicalis,2057510.0
2075443,2075443,Crinitomyces flavificans,"(Nakase) Sakpuntoon, G. PeÌter, M. Groenew., Dlauchy, Limtong & Srisuk, 2022",SPECIES,Candida flavificans,"Nakase, 1975",,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,,,Crinitomyces,2982636.0,Crinitomyces flavificans,2075443.0
2081569,2081569,Ascoidea corymbosa,"W. Gams & Grinb., 1970",SPECIES,,,,no,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Ascoideaceae,44277.0,Ascoidea,27308.0,Ascoidea corymbosa,2081569.0
2081588,2081588,Nectaromyces rattus,"Negroni & Daglio, 1947",SPECIES,,,,no,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Metschnikowiaceae,27319.0,Nectaromyces,2081587.0,Nectaromyces rattus,2081588.0
2094518,2094518,Hanseniaspora gamundiae,"Libkind, CÌadezÌ & Hittinger, 2019",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Saccharomycodaceae,34365.0,Hanseniaspora,29832.0,Hanseniaspora gamundiae,2094518.0
2116648,2116648,Zygotorulaspora chibaensis,"C. Carvalho, A. Tomas & J.P. Samp., 2018",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Saccharomycetaceae,4893.0,Zygotorulaspora,1196389.0,Zygotorulaspora chibaensis,2116648.0
2116649,2116649,Zygotorulaspora danielsina,"C. Carvalho, A. Tomas & J.P. Samp., 2018",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Saccharomycetaceae,4893.0,Zygotorulaspora,1196389.0,Zygotorulaspora danielsina,2116649.0
2173148,2173148,Saturnispora kantuleensis,"Khunnamwong & Limtong, 2018",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Pichiaceae,1156497.0,Saturnispora,29834.0,Saturnispora kantuleensis,2173148.0
2174988,2174988,Wickerhamiella kurtzmanii,"Lachance, N. Jacques, Grondin, Casareg. & C.A. Rosa, 2018",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Trichomonascaceae,410830.0,Wickerhamiella,45787.0,Wickerhamiella kurtzmanii,2174988.0
2268990,2268990,Hanseniaspora mollemarum,"M. Groenew. G. PeÌter, S.A. James, Dlauchy and M.T. Sm., 2018",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Saccharomycodaceae,34365.0,Hanseniaspora,29832.0,Hanseniaspora mollemarum,2268990.0
2268992,2268992,Pichia gijzeniarum,"M. Groenew. & M.T. Sm., 2018",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Pichiaceae,1156497.0,Pichia,4919.0,Pichia gijzeniarum,2268992.0
2268993,2268993,Saccharomycopsis oosterbeekiorum,"M. Groenew. & M.T. Sm., 2018",SPECIES,,,,yes,budding yeasts,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Saccharomycetes,4891.0,Saccharomycetales,4892.0,Saccharomycopsidaceae,34366.0,Saccharomycopsis,4943.0,Saccharomycopsis oosterbeekiorum,2268993.0
